GENE,POS_HG19,POS,TISS,FULL_TISS,TISS_STATE,STATUS,COLOR,START,STOP
AK310094,23801293,23783176,HA,hair,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,HE,heart,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,PA,pancreas,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,AD,adrenal,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,SL,spleen,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,LU,lung,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,LI,liver,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,BR,brain,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,B1,brain10,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,B2,brain20,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,B7,brain7,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,WB,whole_blood,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,PM,PBMC,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,CB,cord_blood,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,BS,blood_spot,inactive,inactive,lightsteelblue3,NA,NA
AK310094,23801293,23783176,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,NA,NA
ALG13,110924345,111681117,HE,heart,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,LU,lung,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,AD,adrenal,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,PA,pancreas,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,HA,hair,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,ST,stomach,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,SL,spleen,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,CB,cord_blood,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,PM,PBMC,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,BR,brain,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,LI,liver,variable,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,PC,brain_prefrontal_cortex,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,KT,kidney_tubule,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,PB,peripheral_blood_leukocytes,variable,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,BU,buccal,uncalled,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,BC,buffy_coat,variable,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,BL,blood,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,B7,brain7,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,SA,saliva,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,B1,brain10,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,B2,brain20,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,MU,muscle,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,BS,blood_spot,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,WB,whole_blood,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,KI,kidney,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,SF,subcutaneous_fat,escape,variable,turquoise3,111665811,111760649
ALG13,110924345,111681117,OM,omentum,escape,variable,turquoise3,111665811,111760649
AMMECR1,109561379,110318151,LI,liver,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,AD,adrenal,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,BC,buffy_coat,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,SL,spleen,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,LU,lung,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,BR,brain,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,KT,kidney_tubule,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,PA,pancreas,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,B7,brain7,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,B1,brain10,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,B2,brain20,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,HE,heart,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,BU,buccal,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,BL,blood,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,SA,saliva,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,KI,kidney,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,MU,muscle,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,WB,whole_blood,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,PM,PBMC,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,OM,omentum,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,BS,blood_spot,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,HA,hair,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,CB,cord_blood,inactive,inactive,lightsteelblue3,110194186,110440318
AMMECR1,109561379,110318151,ST,stomach,inactive,inactive,lightsteelblue3,110194186,110440318
AP1S2,15873099,15854976,SL,spleen,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,B1,brain10,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,KT,kidney_tubule,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,BS,blood_spot,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,CB,cord_blood,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,HE,heart,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,OM,omentum,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,MU,muscle,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,AD,adrenal,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,PB,peripheral_blood_leukocytes,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,PA,pancreas,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,BC,buffy_coat,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,BU,buccal,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,PM,PBMC,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,BL,blood,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,B7,brain7,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,WB,whole_blood,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,BR,brain,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,HA,hair,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,SF,subcutaneous_fat,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,LI,liver,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,SA,saliva,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,PC,brain_prefrontal_cortex,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,B2,brain20,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,KI,kidney,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,ST,stomach,escape,escape,purple,15825806,15854931
AP1S2,15873099,15854976,LU,lung,escape,escape,purple,15825806,15854931
APEX2,55026779,55000346,BL,blood,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,B2,brain20,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,BC,buffy_coat,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,B1,brain10,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,SL,spleen,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,KT,kidney_tubule,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,BR,brain,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,B7,brain7,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,HE,heart,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,PA,pancreas,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,CB,cord_blood,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,AD,adrenal,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,LU,lung,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,ST,stomach,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,HA,hair,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,SA,saliva,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,PM,PBMC,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,BU,buccal,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,LI,liver,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,OM,omentum,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,BS,blood_spot,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,WB,whole_blood,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,KI,kidney,inactive,inactive,lightsteelblue3,55000363,55009057
APEX2,55026779,55000346,MU,muscle,inactive,inactive,lightsteelblue3,55000363,55009057
APLN,128788932,129654955,HE,heart,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,KT,kidney_tubule,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,OM,omentum,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,HA,hair,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,ST,stomach,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,CB,cord_blood,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,MU,muscle,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,SA,saliva,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,AD,adrenal,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,BS,blood_spot,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,PM,PBMC,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,PA,pancreas,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,B2,brain20,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,BC,buffy_coat,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,BU,buccal,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,KI,kidney,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,LU,lung,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,B7,brain7,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,LI,liver,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,SL,spleen,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,BL,blood,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,B1,brain10,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,WB,whole_blood,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,BR,brain,inactive,inactive,lightsteelblue3,129645259,129654956
APLN,128788932,129654955,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,129645259,129654956
APOO,23926056,23907939,SL,spleen,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,BL,blood,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,SA,saliva,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,BU,buccal,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,PM,PBMC,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,HA,hair,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,PA,pancreas,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,BS,blood_spot,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,CB,cord_blood,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,WB,whole_blood,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,AD,adrenal,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,HE,heart,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,KT,kidney_tubule,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,B7,brain7,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,ST,stomach,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,PB,peripheral_blood_leukocytes,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,LI,liver,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,BC,buffy_coat,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,BR,brain,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,MU,muscle,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,B1,brain10,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,PC,brain_prefrontal_cortex,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,OM,omentum,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,SF,subcutaneous_fat,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,KI,kidney,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,B2,brain20,inactive,inactive,lightsteelblue3,23833353,23907938
APOO,23926056,23907939,LU,lung,inactive,inactive,lightsteelblue3,23833353,23907938
APOOL,84258897,85003891,HE,heart,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,CB,cord_blood,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,KI,kidney,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,HA,hair,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,ST,stomach,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,PM,PBMC,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,BU,buccal,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,PA,pancreas,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,BL,blood,variable,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,SA,saliva,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,SF,subcutaneous_fat,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,AD,adrenal,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,BS,blood_spot,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,MU,muscle,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,PB,peripheral_blood_leukocytes,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,OM,omentum,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,SL,spleen,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,BR,brain,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,B1,brain10,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,BC,buffy_coat,inactive,variable,turquoise3,85003877,85093316
APOOL,84258897,85003891,PC,brain_prefrontal_cortex,inactive,variable,turquoise3,85003877,85093316
